track_id,artist_name,artist_id,title,song_id,release,genre,midi_path,faiss_id
TRLYIIK128F426902A,Ben Folds Five,ARBAN8S1187FB4D22F,Song For The Dumped,SORVEVH12A8C133860,Whatever and Ever Amen,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\I\TRLYIIK128F426902A,14348
TRLYIMN128F9319FC1,Elvis Crespo,AR81YYA1187B9B996F,Besos de Coral,SOLWVOV12AB018554F,Pintame,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\I\TRLYIMN128F9319FC1,14349
TRLYJCL128F42782B5,Mariah Carey,ARKSZW81187B9B695D,You're So Cold,SOXSYDC12A8C133C1F,Mariah Carey/Emotions/Music Box,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\J\TRLYJCL128F42782B5,14350
TRLYLCB128F932F533,Simon Harris,ARLLANI1187FB5116F,Sample Track 24,SOMVAAQ12A8C13F0B2,Street Breaks & Beats,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\L\TRLYLCB128F932F533,14351
TRLYLFC128F1473CBA,Mikel Erentxun,AR9E1QW1187B999A34,El club de las horas contadas,SOYOWRQ12A6D4F7CAF,Ciudades de paso,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\L\TRLYLFC128F1473CBA,14352
TRLYLJJ128F428FD51,Barry Manilow,ARVZDOM1187B9B49C9,Copacabana (At The Copa),SOKCBWC12A8C13A713,Ultimate Manilow,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\L\TRLYLJJ128F428FD51,14353
TRLYMOZ128F9319DA6,Delta Goodrem,ARFM0TP1187B9A0745,A Little Too Late,SOIZBHR12AB01809D6,Mistaken Identity,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\M\TRLYMOZ128F9319DA6,14354
TRLYNDR12903D04E5F,Liquid Soul,ARMFGS71187B98ED03,Adrenaline,SORRHNQ12AC468BD22,Global Exposition Vol 2 - by Mairo-Such,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\N\TRLYNDR12903D04E5F,14355
TRLYNEL12903CFE20C,Bill Bruford,AR8T56O1187FB51C41,Beelzebub (Live),SOIGSJB12AC4687FC0,The Bruford Tapes,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\N\TRLYNEL12903CFE20C,14356
TRLYNEW128F4271A3B,Kris Kristofferson,ARBQPXY1187B98D67B,Help Me Make It Through The Night,SOQTYSO12A8C1337C9,Kristofferson,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\N\TRLYNEW128F4271A3B,14357
TRLYNJO128E079603C,Los Rodriguez,AR79C1C1187FB4C482,Mucho Mejor,SORYQFA12A67ADE6BF,Palabras Mas_ Palabras Menos,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\N\TRLYNJO128E079603C,14358
TRLYNQT12903CDA68A,Atom,ARROUEA1187FB4AA0F,Strikes-3,SONLXLB12AB018E3E9,Strikes-3,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\N\TRLYNQT12903CDA68A,14359
TRLYNZY128F426946D,Mariano Yanani,ARY1P2B1187B9B78F5,Play The Game,SOKMUVM12A8C139384,Babies Go Queen,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\N\TRLYNZY128F426946D,14360
TRLYOBB128F92EDA25,Stoneface & Terminal,AREPVT01187B9B43B4,Santiago,SOBXPDS12A8C142CF5,Cream Ibiza: Eddie Halliwell & Sander van Doorn,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\O\TRLYOBB128F92EDA25,14361
TRLYOIZ128F14919B7,Kiss,ARMI8BW1187FB57B2E,I've Had Enough (Into The Fire),SOCGJOD12D02191FBF,Animalize,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\O\TRLYOIZ128F14919B7,14362
TRLYOJH128F422950A,Pink Floyd,ARD4C1I1187FB4B0C3,Run Like Hell (1994 Digital Remaster),SOKSMOS12A6D4F3DBA,Oh By the Way (Studio Album Boxset),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\O\TRLYOJH128F422950A,14363
TRLYOMR12903CE94CD,Samantha Sang,ARW6F5N1187FB51916,Emotiones,SOLYYTR12AC468C5F2,Gran Cinema,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\O\TRLYOMR12903CE94CD,14364
TRLYOYY128F42982DF,Spice Girls,AR7VWZ11187B98DA42,Mama (Radio Version),SOIXDKL12A8C13B67A,Mama/Who Do You Think You Are,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\O\TRLYOYY128F42982DF,14365
TRLYQIX128F4264BE6,Emerson String Quartet,AR0PP4K1187B9B2A38,3. Allegro vivace - Andante - Adagio - Andante - Tempo I - Presto,SOPDLOI12A8C139E65,American Contemporaries,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\Q\TRLYQIX128F4264BE6,14366
TRLYRDG128F4234D93,Ricardo Montaner,ARXCS291187FB360A5,La Clave  Del Amor,SOSTWHN12A6D4F9714,Sueño Repetido,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\R\TRLYRDG128F4234D93,14367
TRLYRGS12903CBCD58,Showtek,ARVQ9FE1187FB419A9,Down With This,SOJBOGU12AB0185EA3,Brain Crackin',,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\R\TRLYRGS12903CBCD58,14368
TRLYRMM12903CF6222,KT Tunstall,ARCJKV91187FB46210,Other Side Of The World,SOBRYQU12D021B298D,Original Hits - The Girls,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\R\TRLYRMM12903CF6222,14369
TRLYRSW12903CAB442,Stonewall Jackson,ARLFPL51187B99BCBE,Fraulein,SOAKOGZ12AB0180A82,Have I Told You Lately That I Love You,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\R\TRLYRSW12903CAB442,14370
TRLYSHC128F92F75D5,Hue And Cry,ARRDPEH1187B98E295,Looking For Linda,SOGYORT12AB017DBC7,Remote,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\S\TRLYSHC128F92F75D5,14371
TRLYTAW128F422A1E2,Eric Sneo,AR33I451187FB431D3,Black Hole,SOMYFFS12A6D4FC861,Black Hole,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\T\TRLYTAW128F422A1E2,14372
TRLYTHV128F428D294,Kikki Danielsson,ARELKBU1187FB5BEF2,Mitt innersta rum,SONQNVW12A8C139A1D,100% Kikki,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\T\TRLYTHV128F428D294,14373
TRLYTVK128F145D6F2,Joe Cocker,ARUAG4R1187FB53500,Let The Healing Begin (Radio Edit),SOGGYOU12A6D4F77EE,Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\T\TRLYTVK128F145D6F2,14374
TRLYVZT128F42927CE,Alex Baroni,ARB8ZN51187B993CC6,Binario 4,SOZEVVD12A8C13996E,Semplicemente,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\V\TRLYVZT128F42927CE,14375
TRLYWDL128E0793241,Boyzone,ARCQ0AA1187B9AE55A,You Needed Me,SOZNCYR12A67020C6D,...By Request,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\W\TRLYWDL128E0793241,14376
TRLYWFY128F4284836,Elvis Presley,ARULZ741187B9AD2EF,Surrender,SOBKCGU12B0B8091EB,Elvis 30 #1 Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\W\TRLYWFY128F4284836,14377
TRLYWVN128F93262FF,Guy Gerber,AR9VDMZ1187B9B2E09,You Can Have Him,SOQMKSU12A58A7B5F9,You Can Have Him/Lost DJ,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\W\TRLYWVN128F93262FF,14378
TRLYXOV12903CF3544,Mons Leidvin Takle,ARSS1OZ1187FB54440,Drømmestedet Vårt,SOPHKGM12AC468C1E4,Gyldne Øyeblikk,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\X\TRLYXOV12903CF3544,14379
TRLYYOV12903CC0590,The Seekers,ARW5XFX1187B9AE42A,The Carnival Is Over,SODIQIV12AB018777B,The Best Sixties Album In The World...Ever!,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\Y\TRLYYOV12903CC0590,14380
TRLYYVH128F42347D6,Martha Argerich/Sergei Nakariakov,AREVPHS1187FB3B6EB,Fantasiestücke for clarinet and piano Op. 73: I.   Zart und mit Ausdruck,SODLXYS12A81C218EB,Martha Argerich and Friends: Live from the Lugano Festival 2006,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\Y\TRLYYVH128F42347D6,14381
TRLYYXU128F42342C1,Jimmy Thackery And The Drivers,AR4X8201187FB49E6B,Apache (Instrumental),SOJATYD12A8C130DB6,Drive To Survive,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\Y\TRLYYXU128F42342C1,14382
TRLYZGC128F931BA50,Fleetwood Mac,AR6BJ1V1187B9AE3B7,When I See You Again (Album Version),SODFPPJ12AB018440C,Tango In The Night,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\Z\TRLYZGC128F931BA50,14383
TRLYZJI128F4268DE2,Loverboy,ARLOH1B1187B999A9C,This Could Be The Night,SOUAHHC12A8C134689,live_ loud & loose,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\Z\TRLYZJI128F4268DE2,14384
TRLYZUW128F930E724,God Module,AR8URAF1187B9B94B8,Transcend (Liquid Club Mix by Parallel),SOEJMAR12AB01814B2,Perception,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Y\Z\TRLYZUW128F930E724,14385
TRLZBAL128F423B009,Percy Grainger,ARXU7UO1187B99299D,Peer Gynt Suite Op.46: Anitra's Dance,SOAMBZH12A8AE464D1,Masters Of The Roll - Disc 25,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\B\TRLZBAL128F423B009,14386
TRLZBHC128F9320D41,Gluck,AR8UYYT1187FB36431,Dance Of The Blessed Spirits,SOWRCTA12AB0183564,Peace Relax With The Classics Emotion,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\B\TRLZBHC128F9320D41,14387
TRLZEWW128F9327F7C,Ace of Base,AR2IKF71187FB4D0C2,Lucky Love,SOHMVSP12A8C142CA4,Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\E\TRLZEWW128F9327F7C,14388
TRLZFVB12903CF07A1,B.B.E.,ARV34OT1187FB5C605,7 Days And One Week feat. Zoexenia Mario Da Ragnio Radio,SOZTWMP12AB018C26A,Ahora 010,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\F\TRLZFVB12903CF07A1,14389
TRLZFXA128F148B821,Dope Smugglaz,ARHW5Q41187B98D4FB,Long Wave,SOAMSNE12A6D4FA329,Dope Radio,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\F\TRLZFXA128F148B821,14390
TRLZGBW128F9337DF5,Lusine,ARBERAU1187FB45567,The Stop,SORHUHC12A8C13C21C,Podgelism,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\G\TRLZGBW128F9337DF5,14391
TRLZGLA128F423E3F6,JET,AR97LLY1187FB536A0,Shine On (Album Version),SORLVQR12A81C23375,Shine On EP,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\G\TRLZGLA128F423E3F6,14392
TRLZGML128F9317407,The Space Brothers,ARK73BJ1187FB5C30E,Shine,SOYUIBB12AB018745B,Dave Pearce Trance Anthems 2009,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\G\TRLZGML128F9317407,14393
TRLZGRH12903CB7707,Mark Masri feat. Olivia Newton-John,ARYLQTW12420781021,Every Time It Snows (Karaoke Version),SOFNLYP12AB0188116,Mark Masri Karaoke - Christmas Is,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\G\TRLZGRH12903CB7707,14394
TRLZICU12903CC14EB,Blake Lewis,ARV3YJQ1187FB4FD58,Sad Song (Jason Nevins Extended Mix),SOKTCPV12AB018AA58,Sad Song [Maxi-Single],,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\I\TRLZICU12903CC14EB,14395
TRLZIMQ128F42B0068,Bic Runga,AR2R1BM1187FB3CF46,It's Over,SOJLFBB12A58A7FC75,Birds,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\I\TRLZIMQ128F42B0068,14396
TRLZIRA128F92D8CD1,The London Pops Orchestra,ARYKFVV1187FB3CA6B,Patricia,SOVQHWH12A8C1459D9,14 Fantastic Hits Of The 50's,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\I\TRLZIRA128F92D8CD1,14397
TRLZIWS128F14595E0,Manfred Mann,AR1IA8J1187B991EDF,If You Gotta Go_ Go Now,SOFTWPM12A6D4F7508,The Best Of 1964-1966,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\I\TRLZIWS128F14595E0,14398
TRLZJFY12903CC4F25,HOLLY DUNN,ARYZ75F1187B98E21F,Only When I Love (Album Version),SOKAUCP12A3F1ED318,Milestones- Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\J\TRLZJFY12903CC4F25,14399
TRLZJKN128F93434FD,Paola Turci,AR08SNV1187B9AE03A,Solo Come Me,SOMKCBL12AB0188537,Le più belle canzoni di Paola Turci,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\J\TRLZJKN128F93434FD,14400
TRLZJNM128F930E168,Dion And The Belmonts,ARG2YH61187B9B5D06,A Teenager In Love,SOQWRKL12AB017F59F,Fountain Jukebox 7 - Flat Top Favourites,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\J\TRLZJNM128F930E168,14401
TRLZJOZ128F9356D20,Chilled Jazz Masters,ARRQHAA1241B9CE043,My Baby Just Cares for Me ( Nina Simone ),SOMHHWH12AB0181480,Chilled Jazz Moods - 40 Timeless Essential Grooves,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\J\TRLZJOZ128F9356D20,14402
TRLZKXF128F92F6B5A,Lale Andersen,ARS8O1D1187FB462D4,Unter Der Roten Laterne Von St. Pauli (2008 Digital Remaster),SODNQLY12A8C142247,Schlager & Stars - Folge 2,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\K\TRLZKXF128F92F6B5A,14403
TRLZKZS128F42AA42F,Index ID,AR19VHP1187B989F0E,We Carry On,SOAXRMH12A8C13FD2F,Odyssee,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\K\TRLZKZS128F42AA42F,14404
TRLZLMR128F14683FF,Ning Baizura,ARFZQ011187B9AECF6,Bebaskan - dance mix,SOAJRCD12A6D4F9ABD,Erti Pertemuan,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\L\TRLZLMR128F14683FF,14405
TRLZMTX128F428FDB4,Die Prinzen,AR7K8671187FB49531,Mein Fahrrad,SOGWNCY12A8C138B47,Die Prinzen - A Capella Album,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\M\TRLZMTX128F428FDB4,14406
TRLZMYE128F931AE8B,Jim Rivers,AR91HFJ1187B99960F,Forget About It,SOIWOXP12AB0182685,Nu Breed: Jim Rivers,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\M\TRLZMYE128F931AE8B,14407
TRLZNFM128F92F9064,Barbara Mandrell,ARSE6831187B9AEAFE,I Wish That I Could Fall In Love Today,SOFSYWN12A8C144C98,Original Hits - Country,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\N\TRLZNFM128F92F9064,14408
TRLZNQF128F932E45B,VAST,ARXGZ2L1187B9B687D,Everything Has Changed,SOKKEJQ12AB018009D,Me and You,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\N\TRLZNQF128F932E45B,14409
TRLZNUY128F92FC823,Harold Melvin & The Blue Notes featuring Teddy Pendergrass,ARGQ8LV1187FB5CF08,If You Don't Know Me By Now,SOICNEL12A8C1361AE,100 Hits Of The '70s,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\N\TRLZNUY128F92FC823,14410
TRLZOXP128F429E857,Brazilian Tropical Orchestra,AREYIHC1187B99CE0B,Love Walked In,SOSAPVJ12A8C142B61,American Songbook - Gershwin,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\O\TRLZOXP128F429E857,14411
TRLZPFW128F9340FFE,Real Life,ARYY4P11187FB4A075,Fade To Grey,SOLNNYL12A58A7C501,Send Me An Angel - '80s Synth Essentials,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\P\TRLZPFW128F9340FFE,14412
TRLZPTX128F148510B,The Beach Boys,AR2DGPY1187FB4CECF,Surfer Girl (Mono),SOKLEKN12D02192407,Essential Beach Boys: Perfect Harmony (Limited Edition Package),,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\P\TRLZPTX128F148510B,14413
TRLZPUK128F424F25A,Dario Marianelli,ARQ3VBJ1187FB3FE55,Alone,SOSBTPP12A8C135C2D,The Brave One,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\P\TRLZPUK128F424F25A,14414
TRLZQQK128E078827C,Abracadabra,AR7BODP1187B9B7766,A la mitad del adiós,SOKEQTB12A6701E917,En las cosas del amor...,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\Q\TRLZQQK128E078827C,14415
TRLZQVR128F9333B2B,Erasure,ARIPXFO1187B9ACFF9,Fingers And Thumbs (Cold Summer's Day) (Sound Factory Remix Radop Edit),SOAJXOH12AB0187863,Pop! Remixed,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\Q\TRLZQVR128F9333B2B,14416
TRLZRJJ128E079499F,Slim Whitman,ARF4V431187FB3AA41,Aura Lee,SOSAAKM12A67AD8022,Slim Whitman The Collection,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\R\TRLZRJJ128E079499F,14417
TRLZRYZ128F42886CB,Mana,AR19EJN1187FB4DFA8,Celoso (LP Verions),SOLNBVW12A8C13AAAD,Luna,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\R\TRLZRYZ128F42886CB,14418
TRLZSFW128F92D641B,Method Of Defiance,ARCPVVC1187FB3B101,Let Your Body Take Control,SOXSDRS12A8C142A05,The Only Way To Go Is Down,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\S\TRLZSFW128F92D641B,14419
TRLZTDZ12903CA5190,Mossy,ARLMXSS1241B9CD23C,(Un)Muted City,SOEGGGO12AB0185E25,Electronic Kompost 01,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\T\TRLZTDZ12903CA5190,14420
TRLZTKF128E0799682,Faith Hill,ARVNGA71187FB3C107,There You'll Be (Album Version),SOBNLOJ12A58A7D7BD,There You'll Be,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\T\TRLZTKF128E0799682,14421
TRLZTRZ128F429C1D5,2Pac,ARPXABO1187FB4D15F,Static II (Remix 2),SOEUVXV12A6D4FA757,Live My Life,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\T\TRLZTRZ128F429C1D5,14422
TRLZUHL128F9316881,The Box Tops,ARMJAGH1187FB546F3,The Letter,SOWADDQ12A8AE4890F,The Boat That Rocked,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\U\TRLZUHL128F9316881,14423
TRLZURC128E079376E,Supertramp,ARRZ9UW1187B9AFA1D,Give A Little Bit,SOHHMIE12A670209D6,Even In The Quietest Moments,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\U\TRLZURC128E079376E,14424
TRLZVOU12903D06FD7,Southeast Engine,AR7YY9H1187FB37416,Oh God_ Let Me Back In,SOXFBAR12A8C141D38,A Wheel Within A Wheel,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\V\TRLZVOU12903D06FD7,14425
TRLZVQZ128F422B7D0,Cecilia Bartoli / Orchestra La Scintilla / Adam Fischer,ARGV2PR1187B9AD702,Come dolce a me favelli,SONTYGG12A81C20969,Maria,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\V\TRLZVQZ128F422B7D0,14426
TRLZVVZ128F14524B2,Moya Brennan,ARXLDN61187FB57EA8,The Wexford Carol,SOFKDUF12A6D4F7479,An Irish Christmas,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\V\TRLZVVZ128F14524B2,14427
TRLZWAO12903CCD3CE,Fabienne Louves,ARWD8G31187FB4FDAF,Bliib bi mer,SOZGMHA12AB018945A,Fabulös,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\W\TRLZWAO12903CCD3CE,14428
TRLZWCX128F145AA1D,Paul Mauriat,AR0HO681187FB3BE2A,Rêverie,SOEDJNC12A6D4F67C3,Serenade,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\W\TRLZWCX128F145AA1D,14429
TRLZWKH12903CB1647,Kalmah,AR0YWDQ1187FB3EE4A,Rust Never Sleeps,SOVHFUW12AB018B251,12 Gauge,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\W\TRLZWKH12903CB1647,14430
TRLZWLO128F933CA72,Rene Froger,ARNOMU61187B9890D4,This Is The Moment,SOEUVBV12AB01856DC,WK 2006 Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\W\TRLZWLO128F933CA72,14431
TRLZXAE128F1460235,Hot Chocolate,ARHQCP81187B99F73C,I'll Put You Together Again,SOYIUNT12A6310DFCF,More Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\X\TRLZXAE128F1460235,14432
TRLZXIT128F4232B41,Cochi e Renato,AROSOPN1269FCD5C03,L'inquilino,SOYPFAS12A8AE469DB,Le Canzoni Intelligenti,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\X\TRLZXIT128F4232B41,14433
TRLZXPD128F426EC74,Maurizio Gubellini,AR126QZ1187FB3A2B0,Tumble (Original M.G Mix),SOAQEED12A8C13A230,Tecktonik Vol 4,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\X\TRLZXPD128F426EC74,14434
TRLZXVF128F4297878,Ligabue,ARPEC2W1187B98EC62,Vivo morto o x,SOEXXVV12A8C13E31D,Buon compleanno Elvis,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\X\TRLZXVF128F4297878,14435
TRLZXWB128E078393E,Rammstein,ARWAQTR1187FB38810,MORGENSTERN,SOFMXHV12A6D4F7DE5,Reise_ Reise,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\X\TRLZXWB128E078393E,14436
TRLZYYR128F42671E1,Gipsy Kings,AR2UQQ51187B9AC816,Pida Me La,SOCAXRW12A81C21CD3,Greatest Hits,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\Y\TRLZYYR128F42671E1,14437
TRLZZOJ128F1494C12,The Mavericks,ARX5FCX1187FB3F4CB,There Goes My Heart,SOCWLKE12A6D4F77E2,The Collection,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\L\Z\Z\TRLZZOJ128F1494C12,14438
TRMAAFB128F42282FD,Anita Baker,AR2NCM21187B991D45,Caught Up In The Rapture [Single Version],SOZJYLV12A6D4FA57B,Rhino Hi-Five: Anita Baker,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\M\A\A\TRMAAFB128F42282FD,14439
TRMAAFD128F42B4CE3,Relax,ARPLIWW1187FB4DF64,Nie im Leb'n,SOHCANT12A8C140295,Das Beste vom Besten,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\M\A\A\TRMAAFD128F42B4CE3,14440
TRMABCR128F92D8EA3,Bad Manners,ARIGFIZ1187FB4D6BA,Special Brew,SOVYACZ12A6D4F80AD,Ska Mania,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\M\A\B\TRMABCR128F92D8EA3,14441
TRMABKI128F14668D7,Joe Cocker,ARUAG4R1187FB53500,Summer In The City,SODBPWM12A6D4F77E4,Have A Little Faith,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\M\A\B\TRMABKI128F14668D7,14442
TRMABYX128F422F7EB,Illuminate,ARSB3IR1187B9938F0,Nazareths Sohn,SODINGO12A6D4FDD43,Erwachen,,C:\Users\danie\Documents\GitHub\music-representation-learning\data\midi_files\M\A\B\TRMABYX128F422F7EB,14443
